Username,Repo_Name,Repo_Url,Stars
ccxt,ccxt,https://www.github.com/ccxt/ccxt,23700
discordjs,discord.js,https://www.github.com/discordjs/discord.js,18400
python-telegram-bot,python-telegram-bot,https://www.github.com/python-telegram-bot/python-telegram-bot,18000
hubotio,hubot,https://www.github.com/hubotio/hubot,16100
InstaPy,InstaPy,https://www.github.com/InstaPy/InstaPy,14000
RasaHQ,rasa,https://www.github.com/RasaHQ/rasa,13700
wechaty,wechaty,https://www.github.com/wechaty/wechaty,12300
gunthercox,ChatterBot,https://www.github.com/gunthercox/ChatterBot,12100
howdyai,botkit,https://www.github.com/howdyai/botkit,10700
botpress,botpress,https://www.github.com/botpress/botpress,9600
tgbot-collection,YYeTsBot,https://www.github.com/tgbot-collection/YYeTsBot,8900
sfyc23,EverydayWechat,https://www.github.com/sfyc23/EverydayWechat,8800
leon-ai,leon,https://www.github.com/leon-ai/leon,8600
microsoft,ailab,https://www.github.com/microsoft/ailab,7000
EZFNDEV,EZFN-Lobbybot,https://www.github.com/EZFNDEV/EZFN-Lobbybot,6900
microsoft,botframework-sdk,https://www.github.com/microsoft/botframework-sdk,6700
maxbbraun,trump2cash,https://www.github.com/maxbbraun/trump2cash,6100
yagop,node-telegram-bot-api,https://www.github.com/yagop/node-telegram-bot-api,6000
deepmipt,DeepPavlov,https://www.github.com/deepmipt/DeepPavlov,5600
botman,botman,https://www.github.com/botman/botman,5600
telegraf,telegraf,https://www.github.com/telegraf/telegraf,5400
pedroslopez,whatsapp-web.js,https://www.github.com/pedroslopez/whatsapp-web.js,5300
axa-group,nlp.js,https://www.github.com/axa-group/nlp.js,4800
jef,streetmerchant,https://www.github.com/jef/streetmerchant,4800
Mrs4s,go-cqhttp,https://www.github.com/Mrs4s/go-cqhttp,4200
ohld,igbot,https://www.github.com/ohld/igbot,4200
Yoctol,bottender,https://www.github.com/Yoctol/bottender,3900
PokemonGoF,PokemonGo-Bot,https://www.github.com/PokemonGoF/PokemonGo-Bot,3700
chrisleekr,binance-trading-bot,https://www.github.com/chrisleekr/binance-trading-bot,3700
orkestral,venom,https://www.github.com/orkestral/venom,3700
